Customer_ID,Monetary_Score,Behaviour_Score,Credit_Avail_Score,Score_weighted_50_35_15,Score_weighted_40_40_20,Score_weighted_40_35_25
CUS_0x4238,24.75,57.125,46.0,196.34375,209.75,206.96875
CUS_0x423c,25.75,44.375,35.0,168.28125,175.25,172.90625
CUS_0x424,25.25,44.875,38.0,170.15625,178.25,176.53125
CUS_0x4241,25.25,40.125,31.0,156.59375,161.75,159.46875
CUS_0x4242,22.625,55.5,37.0,181.4375,193.25,188.625
CUS_0x424c,23.875,46.5,48.0,177.0625,188.75,189.125
CUS_0x424f,40.0,56.5,48.0,234.875,241.0,238.875
CUS_0x425,21.375,35.125,29.0,136.65625,142.0,140.46875
CUS_0x4250,23.625,33.625,22.0,134.40625,136.5,133.59375
CUS_0x4256,21.875,55.5,42.0,183.3125,196.75,193.375
CUS_0x4269,21.0,43.375,35.0,154.65625,163.75,161.65625
CUS_0x426a,24.0,59.625,41.0,195.09375,208.25,203.59375
CUS_0x4271,27.875,37.125,18.0,148.15625,148.0,143.21875
CUS_0x4274,23.625,48.625,44.0,177.15625,188.50000000000003,187.34375
CUS_0x4279,25.375,38.875,19.0,145.71875,147.5,142.53125
CUS_0x427b,21.5,36.875,20.0,133.28125,136.75,132.53125
CUS_0x4280,21.0,35.25,40.0,144.1875,152.5,153.6875
CUS_0x4282,21.75,40.375,41.0,155.78125,165.25000000000003,165.40625
CUS_0x4285,26.375,48.0,37.0,177.6875,185.75,183.0
CUS_0x4287,22.0,47.5,42.0,169.625,181.0,179.625
CUS_0x4293,24.0,41.0,27.0,152.0,157.00000000000003,153.5
CUS_0x4298,21.5,26.625,26.0,119.84375,122.25,122.09375
CUS_0x429a,24.25,38.375,30.0,150.28125,155.25,153.15625
CUS_0x42a,24.0,47.625,39.0,172.59375,182.25,180.09375
CUS_0x42a5,26.5,41.625,31.0,162.34375,167.25000000000003,164.59375
CUS_0x42ab,23.75,31.25,26.0,133.5625,136.0,134.6875
CUS_0x42ac,26.375,38.0,29.0,154.1875,157.75,155.5
CUS_0x42b1,21.0,36.25,38.0,144.4375,152.5,152.9375
CUS_0x42bc,28.25,43.25,32.0,170.3125,175.0,172.1875
CUS_0x42c0,24.375,44.75,39.0,168.5,177.25,175.8125
CUS_0x42c3,21.75,52.75,40.0,176.6875,189.0,185.8125
CUS_0x42c6,24.625,32.375,17.0,130.96875,131.0,127.15625
CUS_0x42ca,25.375,42.0,38.0,165.4375,172.75,171.75
CUS_0x42d2,21.5,30.625,27.0,127.59375,131.25,130.34375
CUS_0x42db,24.75,35.0,37.0,150.875,156.5,157.0
CUS_0x42dc,25.875,54.875,39.0,189.96875,200.50000000000003,196.53125
CUS_0x42e4,25.875,54.25,46.0,194.125,206.25000000000003,204.1875
CUS_0x42e6,21.875,47.125,44.0,170.15625,182.0,181.21875
CUS_0x42eb,25.125,36.5,33.0,151.4375,156.25,155.375
CUS_0x42ec,23.75,52.625,43.0,183.71875,195.75,193.34375
CUS_0x42ef,26.25,35.125,18.0,140.59375,140.75,136.46875
CUS_0x42f,25.25,43.875,36.0,166.90625,174.25,172.28125
CUS_0x42fb,29.75,34.0,25.0,152.625,152.5,150.25
CUS_0x4304,23.875,53.0,43.0,184.6875,196.75,194.25
CUS_0x430b,24.0,36.5,36.0,150.875,157.0,156.875
CUS_0x431,22.625,49.0,43.0,174.5625,186.25,184.75
CUS_0x4312,21.125,45.875,47.0,168.34375,181.0,181.28125
CUS_0x4313,21.0,28.625,28.0,123.59375,127.25,127.09375
CUS_0x4314,24.25,56.875,46.0,194.65625,208.25,205.53125
CUS_0x4315,25.0,51.25,38.0,180.6875,190.5,187.1875
CUS_0x4318,25.75,46.0,46.0,179.375,189.5,189.5
CUS_0x432,21.0,38.0,19.0,133.25,137.0,132.25
CUS_0x4322,20.875,33.625,23.0,128.28125,132.0,129.34375
CUS_0x4327,21.0,54.5,47.0,183.125,198.0,196.125
CUS_0x4328,27.125,48.375,43.0,184.71875,194.0,192.65625
CUS_0x4329,25.0,45.25,38.0,170.1875,178.5,176.6875
CUS_0x432a,24.0,42.125,34.0,159.21875,166.25,164.21875
CUS_0x432b,26.0,44.375,36.0,169.65625,176.75,174.65625
CUS_0x432e,25.25,45.375,34.0,168.03125,175.25000000000003,172.40625
CUS_0x4330,28.25,49.375,42.0,188.53125,197.25,195.40625
CUS_0x4333,21.0,53.125,37.0,173.21875,185.25,181.21875
CUS_0x4334,21.0,30.5,24.0,123.875,127.0,125.375
CUS_0x4339,39.75,40.625,41.0,201.21875,201.75,201.84375
CUS_0x4340,21.5,36.375,24.0,135.40625,139.75,136.65625
CUS_0x4349,23.75,36.25,32.0,146.8125,152.0,150.9375
CUS_0x434a,24.75,31.25,23.0,133.8125,135.0,132.9375
CUS_0x434c,24.25,53.0,44.0,186.375,198.50000000000003,196.25
CUS_0x434d,25.625,47.75,46.0,182.125,192.75,192.3125
CUS_0x4354,21.5,43.375,44.0,162.65625,173.75,173.90625
CUS_0x4357,26.625,31.0,34.0,146.3125,149.25,150.0
CUS_0x435a,24.75,60.0,47.0,202.125,216.5,213.25
CUS_0x435c,21.125,39.5,25.0,140.6875,146.25,142.625
CUS_0x435d,25.5,54.5,47.0,194.375,207.0,205.125
CUS_0x435f,23.875,46.125,45.0,174.15625,185.0,184.71875
CUS_0x4367,26.0,56.75,35.0,190.5625,200.5,195.0625
CUS_0x436c,25.0,55.125,46.0,193.46875,206.25,203.96875
CUS_0x436d,31.875,46.5,36.0,188.0625,192.75,190.125
CUS_0x436f,23.875,44.875,44.0,171.21875,181.5,181.28125
CUS_0x437,21.25,41.25,38.0,153.8125,163.0,162.1875
CUS_0x4372,23.875,24.625,19.0,117.03125,116.0,114.59375
CUS_0x4375,21.75,59.0,49.0,194.375,210.5,208.0
CUS_0x4379,26.125,57.0,35.0,191.3125,201.25,195.75
CUS_0x437a,23.875,55.125,40.0,186.15625,198.0,194.21875
CUS_0x437c,24.75,38.75,30.0,152.1875,157.0,154.8125
CUS_0x437e,25.25,37.25,34.0,153.8125,159.0,158.1875
CUS_0x4380,26.875,43.0,36.0,169.4375,175.75,174.0
CUS_0x4384,21.875,40.875,36.0,153.21875,161.5,160.28125
CUS_0x4387,21.875,32.25,25.0,129.875,133.25,131.4375
CUS_0x4389,26.0,41.25,37.0,164.9375,171.5,170.4375
CUS_0x438a,24.75,37.125,27.0,147.09375,150.75,148.21875
CUS_0x438b,23.75,35.125,22.0,137.34375,139.75,136.46875
CUS_0x438d,20.625,30.25,35.0,130.75,136.75,137.9375
CUS_0x4390,21.0,42.0,30.0,148.5,156.0,153.0
CUS_0x4394,22.25,43.625,31.0,155.21875,162.75,159.59375
CUS_0x4395,24.75,33.75,22.0,137.4375,139.0,136.0625
CUS_0x4398,23.0,39.375,33.0,151.15625,157.75,156.15625
CUS_0x439a,37.875,44.0,37.0,199.4375,200.75,199.0
CUS_0x43a2,21.625,34.125,24.0,131.78125,135.5,132.96875
CUS_0x43a3,23.5,55.0,45.0,188.75,202.0,199.5
CUS_0x43a4,27.5,49.5,36.0,182.375,190.0,186.625
CUS_0x43a6,24.5,55.0,45.0,191.25,204.0,201.5
CUS_0x43a7,21.125,30.25,16.0,117.75,118.75000000000001,115.1875
CUS_0x43af,26.625,42.625,34.0,166.65625,172.5,170.34375
CUS_0x43b8,23.5,35.5,21.0,136.625,139.0,135.375
CUS_0x43bc,22.0,56.875,45.0,188.28125,202.75,199.78125
CUS_0x43be,24.75,26.0,17.0,120.125,118.5,116.25
CUS_0x43bf,21.625,51.25,36.0,170.75,181.75,177.9375
CUS_0x43c0,24.0,30.125,22.0,129.21875,130.25,128.21875
CUS_0x43c2,24.0,55.375,45.0,190.65625,203.75000000000003,201.15625
CUS_0x43c3,26.5,40.875,32.0,161.78125,166.75,164.53125
CUS_0x43c5,23.75,35.0,19.0,134.875,136.5,132.5
CUS_0x43c6,26.0,44.5,31.0,166.125,172.0,168.625
CUS_0x43cf,24.5,36.375,21.0,140.65625,142.75,138.90625
CUS_0x43d,26.875,34.5,18.0,141.0625,140.75,136.625
CUS_0x43d0,24.25,29.375,38.0,140.53125,145.25,147.40625
CUS_0x43d1,25.0,59.75,47.0,202.3125,216.5,213.3125
CUS_0x43dd,25.125,31.25,22.0,134.0,134.75,132.4375
CUS_0x43de,24.375,46.375,44.0,175.09375,185.5,184.90625
CUS_0x43e7,21.375,40.75,37.0,152.5,161.25,160.3125
CUS_0x43e9,26.875,38.875,33.0,159.96875,164.5,163.03125
CUS_0x43ee,23.5,36.125,22.0,138.46875,141.25,137.71875
CUS_0x43f1,25.0,43.125,39.0,167.21875,175.25,174.21875
CUS_0x43f8,22.375,56.125,42.0,185.65625,199.00000000000003,195.46875
CUS_0x43fc,23.25,58.125,47.0,195.09375,209.75,206.96875
CUS_0x43fd,24.875,43.0,37.0,165.1875,172.75,171.25
CUS_0x440,27.25,36.5,29.0,153.75,156.5,154.625
CUS_0x4401,21.0,48.0,35.0,162.75,173.0,169.75
CUS_0x4403,24.125,58.25,48.0,198.25,212.75,210.1875
CUS_0x4409,20.75,30.625,26.0,124.96875,128.75,127.59375
CUS_0x440a,22.0,43.375,46.0,165.40625,176.75,177.40625
CUS_0x440e,24.875,46.125,39.0,172.15625,181.0,179.21875
CUS_0x440f,26.625,53.25,48.0,195.75,207.75,206.4375
CUS_0x4410,26.5,37.875,27.0,152.78125,155.75,153.03125
CUS_0x441e,21.5,44.25,35.0,157.4375,166.5,164.1875
CUS_0x4423,28.5,56.25,45.0,203.4375,214.5,211.6875
CUS_0x4424,23.75,39.625,34.0,154.21875,160.75,159.34375
CUS_0x4425,23.875,31.875,24.0,133.46875,135.5,133.53125
CUS_0x4427,24.125,55.375,36.0,184.21875,195.0,190.15625
CUS_0x442b,21.25,46.0,46.0,168.125,180.5,180.5
CUS_0x442e,25.125,42.125,36.0,163.53125,170.5,168.96875
CUS_0x442f,24.25,37.0,28.0,146.375,150.5,148.25
CUS_0x4430,24.625,35.25,28.0,144.25,147.75,145.9375
CUS_0x4434,36.5,37.375,35.0,182.90625,182.75,182.15625
CUS_0x4437,24.375,34.625,19.0,135.78125,137.0,133.09375
CUS_0x443a,23.125,44.0,34.0,160.3125,168.25,165.75
CUS_0x443e,24.375,41.75,40.0,164.0,172.25,171.8125
CUS_0x4448,24.0,38.125,23.0,143.96875,147.25,143.46875
CUS_0x444b,23.5,46.125,35.0,165.71875,174.25,171.46875
CUS_0x444c,28.0,43.0,32.0,169.25,174.0,171.25
CUS_0x445,24.625,36.125,23.0,142.03125,144.5,141.21875
CUS_0x4450,21.625,48.25,27.0,158.75,166.75,161.4375
CUS_0x4453,25.0,43.375,33.0,163.15625,169.75,167.15625
CUS_0x4454,24.0,36.375,21.0,139.40625,141.75,137.90625
CUS_0x4459,20.875,49.625,39.0,168.28125,180.0,177.34375
CUS_0x446,21.0,40.25,22.0,139.4375,144.5,139.9375
CUS_0x4460,23.0,57.125,44.0,190.46875,204.25,200.96875
CUS_0x4462,24.0,39.625,24.0,147.34375,151.25,147.34375
CUS_0x4464,23.875,42.5,33.0,158.8125,165.75,163.375
CUS_0x4468,26.875,33.0,18.0,138.4375,137.75,134.0
CUS_0x4469,25.0,30.5,34.0,141.375,145.0,145.875
CUS_0x446a,23.625,59.125,47.0,197.78125,212.50000000000003,209.46875
CUS_0x446b,23.0,47.5,38.0,169.125,179.0,176.625
CUS_0x446c,27.0,41.875,28.0,161.78125,165.75,162.28125
CUS_0x446f,24.125,57.875,49.0,198.34375,213.0,210.78125
CUS_0x4470,23.875,31.0,19.0,128.1875,128.75,125.75
CUS_0x4472,23.875,51.0,39.0,178.1875,188.75,185.75
CUS_0x4475,29.0,33.0,24.0,148.25,148.0,145.75
CUS_0x4479,21.75,53.75,38.0,176.9375,189.0,185.0625
CUS_0x447b,21.0,33.75,20.0,126.5625,129.5,126.0625
CUS_0x447f,21.625,41.125,47.0,161.28125,172.5,173.96875
CUS_0x4480,25.5,36.75,19.0,142.3125,143.5,139.0625
CUS_0x4482,25.0,55.875,43.0,192.53125,204.75,201.53125
CUS_0x4484,21.75,54.625,46.0,184.46875,198.75,196.59375
CUS_0x4487,20.0,36.75,35.0,140.5625,148.5,148.0625
CUS_0x4488,26.875,48.25,38.0,180.125,188.25,185.6875
CUS_0x448a,23.625,45.25,34.0,163.75,171.75,168.9375
CUS_0x448c,23.875,35.375,35.0,147.84375,153.5,153.40625
CUS_0x449,21.5,44.25,28.0,152.1875,159.5,155.4375
CUS_0x4491,25.75,53.5,49.0,194.75,207.5,206.375
CUS_0x4496,23.625,42.375,31.0,156.46875,163.0,160.15625
CUS_0x4498,25.625,38.375,39.0,160.46875,167.0,167.15625
CUS_0x449b,23.25,40.875,18.0,143.15625,146.25,140.53125
CUS_0x44a4,21.125,30.5,26.0,125.6875,129.25,128.125
CUS_0x44aa,24.0,60.625,46.0,200.59375,215.25,211.59375
CUS_0x44b0,24.625,38.375,33.0,153.46875,159.0,157.65625
CUS_0x44b4,21.625,51.25,45.0,177.5,190.75,189.1875
CUS_0x44b8,24.625,41.25,40.0,163.75,171.75,171.4375
CUS_0x44b9,22.125,52.25,39.0,176.0,187.75,184.4375
CUS_0x44bb,24.375,44.5,46.0,173.3125,183.75,184.125
CUS_0x44c0,21.0,36.75,24.0,134.8125,139.5,136.3125
CUS_0x44c3,24.125,38.25,34.0,152.75,158.75,157.6875
CUS_0x44c5,27.5,38.5,26.0,155.625,158.0,154.875
CUS_0x44c8,23.75,32.875,39.0,146.15625,152.25,153.78125
CUS_0x44cb,23.875,52.25,35.0,177.375,187.25,182.9375
CUS_0x44d2,21.875,48.125,48.0,174.90625,188.0,187.96875
CUS_0x44d5,32.0,44.25,35.0,183.6875,187.5,185.1875
CUS_0x44dc,27.0,40.5,23.0,155.625,158.0,153.625
CUS_0x44e,23.75,43.25,41.0,165.8125,175.0,174.4375
CUS_0x44e0,24.5,42.5,34.0,161.125,168.0,165.875
CUS_0x44e8,30.875,40.5,33.0,172.8125,175.75,173.875
CUS_0x44e9,25.25,32.125,27.0,139.59375,141.75,140.46875
CUS_0x44ec,23.875,42.0,45.0,166.9375,176.75,177.5
CUS_0x44f,22.0,45.75,37.0,162.8125,172.5,170.3125
CUS_0x44f0,34.375,39.125,35.0,180.65625,182.0,180.96875
CUS_0x44f4,24.75,44.625,48.0,175.96875,186.75,187.59375
CUS_0x44fa,22.0,41.875,40.0,158.28125,167.75,167.28125
CUS_0x44fc,25.375,53.5,42.0,188.5625,199.75,196.875
CUS_0x44ff,24.0,53.5,35.0,179.875,190.00000000000003,185.375
CUS_0x450,21.625,40.875,26.0,145.09375,151.0,147.28125
CUS_0x4503,26.625,46.125,46.0,181.78125,191.5,191.46875
CUS_0x4505,26.125,34.625,36.0,152.90625,157.5,157.84375
CUS_0x450b,26.875,48.875,32.0,176.71875,183.5,179.28125
CUS_0x4517,25.0,53.25,46.0,190.1875,202.5,200.6875
CUS_0x4518,23.625,38.5,35.0,152.6875,159.25,158.375
CUS_0x4519,26.0,38.375,20.0,147.15625,148.75,144.15625
CUS_0x451e,21.75,47.5,31.0,160.75,169.5,165.375
CUS_0x4523,24.25,32.125,29.0,138.59375,141.75,140.96875
CUS_0x4527,25.0,48.875,47.0,183.28125,194.75,194.28125
CUS_0x452f,23.75,52.625,46.0,185.96875,198.75,197.09375
CUS_0x4533,24.375,51.0,42.0,181.6875,192.75,190.5
CUS_0x4534,22.875,40.625,41.0,159.03125,168.0,168.09375
CUS_0x453a,22.0,39.75,35.0,150.8125,158.5,157.3125
CUS_0x453d,23.75,54.25,44.0,187.3125,200.0,197.4375
CUS_0x4544,22.875,59.125,46.0,195.15625,210.0,206.71875
CUS_0x4549,23.75,37.5,25.0,143.75,147.5,144.375
CUS_0x454c,24.125,57.875,45.0,195.34375,209.0,205.78125
CUS_0x454f,24.375,48.375,49.0,182.34375,194.5,194.65625
CUS_0x4555,24.0,37.5,31.0,148.875,154.0,152.375
CUS_0x455e,26.375,42.375,39.0,169.34375,176.5,175.65625
CUS_0x4562,23.875,37.0,21.0,140.1875,142.75,138.75
CUS_0x4563,24.625,43.0,47.0,172.0625,182.25,183.25
CUS_0x4565,23.875,37.375,22.0,141.59375,144.5,140.65625
CUS_0x4567,21.0,41.375,35.0,151.15625,159.75,158.15625
CUS_0x4569,25.0,34.5,15.0,134.125,134.0,129.125
CUS_0x456d,24.75,51.375,38.0,180.28125,190.25,186.90625
CUS_0x456f,25.0,57.25,42.0,194.1875,206.5,202.6875
CUS_0x4574,24.5,52.375,46.0,187.40625,199.75,198.15625
CUS_0x4577,27.5,35.125,28.0,151.21875,153.25,151.46875
CUS_0x457b,24.0,34.625,23.0,137.84375,140.25,137.34375
CUS_0x457e,24.625,37.75,35.0,153.875,159.75,159.0625
CUS_0x4587,21.25,53.625,38.0,175.46875,187.75,183.84375
CUS_0x4588,22.25,45.75,35.0,161.9375,171.0,168.3125
CUS_0x458d,22.0,41.875,35.0,154.53125,162.75,161.03125
CUS_0x458f,27.625,54.875,45.0,198.84375,210.0,207.53125
CUS_0x4590,26.0,39.875,35.0,161.03125,166.75,165.53125
CUS_0x4596,24.625,32.5,35.0,144.6875,149.25,149.875
CUS_0x45aa,24.5,43.875,26.0,157.53125,162.75,158.28125
CUS_0x45ab,23.5,40.25,35.0,155.4375,162.5,161.1875
CUS_0x45af,21.75,42.875,40.0,159.40625,169.25000000000003,168.53125
CUS_0x45b,24.0,34.5,19.0,134.625,136.0,132.125
CUS_0x45b4,24.875,53.5,43.0,188.0625,199.75000000000003,197.125
CUS_0x45b6,21.625,60.25,37.0,187.25,200.75,194.9375
CUS_0x45bd,23.5,57.25,45.0,192.6875,206.5,203.4375
CUS_0x45c0,22.0,46.5,46.0,170.875,183.0,182.875
CUS_0x45ca,27.75,34.25,23.0,146.5625,147.0,144.1875
CUS_0x45cb,21.0,34.625,21.0,128.84375,132.25,128.84375
CUS_0x45cc,28.625,36.125,33.0,159.53125,162.5,161.71875
CUS_0x45d2,21.625,57.625,45.0,188.65625,203.5,200.34375
CUS_0x45da,27.125,36.875,23.0,149.59375,151.0,147.53125
CUS_0x45db,23.75,45.125,41.0,169.09375,178.75,177.71875
CUS_0x45de,21.0,53.5,45.0,179.875,194.0,191.875
CUS_0x45df,22.0,54.625,45.0,184.34375,198.25,195.84375
CUS_0x45e1,23.625,46.125,37.0,167.53125,176.5,174.21875
CUS_0x45e2,21.125,50.5,47.0,176.4375,190.25000000000003,189.375
CUS_0x45e5,23.875,38.375,32.0,150.84375,156.5,154.90625
CUS_0x45ea,22.5,29.25,35.0,133.6875,138.5,139.9375
CUS_0x45ef,25.25,57.0,44.0,195.875,208.5,205.25
CUS_0x45f1,24.75,54.875,48.0,193.90625,207.25,205.53125
CUS_0x45f4,24.375,48.625,47.0,181.28125,193.0,192.59375
CUS_0x45f7,22.5,50.375,40.0,174.40625,185.75,183.15625
CUS_0x45f8,25.5,51.75,37.0,182.0625,191.50000000000003,187.8125
CUS_0x45fc,24.25,29.625,20.0,127.46875,127.75000000000001,125.34375
CUS_0x4601,25.0,37.0,26.0,146.75,150.0,147.25
CUS_0x4602,20.75,32.875,16.0,121.40625,123.25,119.03125
CUS_0x4603,22.0,60.5,37.0,188.625,202.0,196.125
CUS_0x4605,24.125,44.25,47.0,173.0,183.75,184.4375
CUS_0x460a,24.125,39.125,20.0,143.78125,146.5,141.71875
CUS_0x460c,29.625,42.5,34.0,173.9375,178.25,176.125
CUS_0x460d,21.875,47.875,45.0,172.21875,184.5,183.78125
CUS_0x460f,23.625,34.125,28.0,139.78125,143.5,141.96875
CUS_0x461,21.75,46.375,37.0,163.28125,173.25,170.90625
CUS_0x461f,24.375,33.625,39.0,149.03125,155.0,156.34375
CUS_0x4628,23.875,54.875,45.0,189.46875,202.5,200.03125
CUS_0x463,24.0,42.875,38.0,163.53125,171.75000000000003,170.53125
CUS_0x4630,22.0,45.75,32.0,159.0625,167.5,164.0625
CUS_0x4636,21.25,43.75,37.0,157.4375,167.0,165.3125
CUS_0x4638,24.5,32.875,25.0,137.53125,139.75,137.78125
CUS_0x463e,21.375,42.125,32.0,151.15625,159.0,156.46875
CUS_0x4640,24.0,42.5,24.0,152.375,157.0,152.375
CUS_0x4649,25.5,35.75,35.0,152.5625,157.5,157.3125
CUS_0x464f,25.25,33.875,36.0,149.40625,154.25,154.78125
CUS_0x4655,24.875,43.25,45.0,171.625,181.25,181.6875
CUS_0x4657,26.125,61.25,43.0,204.75,217.75,213.1875
CUS_0x465c,23.75,45.625,44.0,172.21875,182.75,182.34375
CUS_0x4661,24.25,42.0,34.0,159.625,166.5,164.5
CUS_0x4662,23.625,34.0,37.0,146.3125,152.25,153.0
CUS_0x4669,21.0,43.25,38.0,156.6875,166.5,165.1875
CUS_0x466a,21.875,39.125,47.0,158.40625,169.0,170.96875
CUS_0x466e,23.875,57.125,45.0,193.40625,207.0,203.96875
CUS_0x4671,21.25,37.875,31.0,142.65625,149.25,147.53125
CUS_0x4672,25.875,42.0,37.0,165.9375,172.75,171.5
CUS_0x4674,27.625,29.375,25.0,139.21875,139.0,137.90625
CUS_0x467e,24.125,58.375,41.0,193.21875,206.0,201.65625
CUS_0x467f,25.75,37.375,22.0,146.28125,148.25,144.40625
CUS_0x4681,25.625,46.25,44.0,178.0,187.75,187.1875
CUS_0x4683,24.0,42.75,32.0,158.8125,165.5,162.8125
CUS_0x4688,26.0,37.5,25.0,149.375,152.0,148.875
CUS_0x468a,23.875,49.625,37.0,174.28125,184.0,180.84375
CUS_0x468b,26.0,35.75,34.0,153.0625,157.5,157.0625
CUS_0x4691,21.0,35.0,29.0,135.5,141.0,139.5
CUS_0x4695,29.875,44.875,32.0,177.21875,181.5,178.28125
CUS_0x4696,23.75,38.25,34.0,151.8125,158.0,156.9375
CUS_0x4697,23.875,35.875,19.0,136.71875,138.5,134.28125
CUS_0x469a,31.0,53.0,40.0,200.25,208.0,204.75
CUS_0x46a,39.875,53.625,44.0,226.53125,231.0,228.59375
CUS_0x46a2,27.125,49.0,39.0,182.8125,191.25,188.75
CUS_0x46b1,20.0,44.5,22.0,144.375,151.0,145.375
CUS_0x46b5,24.0,35.25,27.0,141.9375,145.5,143.4375
CUS_0x46b6,23.875,55.625,47.0,192.28125,206.0,203.84375
CUS_0x46bd,37.625,54.25,44.0,222.0,227.75,225.1875
CUS_0x46bf,24.75,37.625,23.0,144.96875,147.75,144.09375
CUS_0x46c,25.125,42.5,36.0,164.1875,171.25,169.625
CUS_0x46c3,27.5,41.5,40.0,171.375,178.0,177.625
CUS_0x46c4,23.875,53.375,37.0,180.84375,191.5,187.40625
CUS_0x46ce,24.0,37.125,36.0,151.96875,158.25,157.96875
CUS_0x46d,22.375,48.625,48.0,177.03125,190.00000000000003,189.84375
CUS_0x46d1,21.625,38.75,38.0,150.375,158.75,158.5625
CUS_0x46d2,17.375,27.5,18.0,105.0625,107.75,105.375
CUS_0x46d4,25.375,45.625,38.0,171.78125,180.0,178.09375
CUS_0x46d5,25.75,35.625,22.0,143.21875,144.75,141.34375
CUS_0x46d7,28.5,33.5,35.0,156.125,159.0,159.375
CUS_0x46db,23.5,38.75,32.0,150.5625,156.5,154.8125
CUS_0x46dc,23.875,53.625,40.0,183.53125,195.0,191.59375
CUS_0x46dd,24.75,43.125,46.0,171.84375,181.75,182.46875
CUS_0x46de,21.75,40.25,27.0,145.0625,151.0,147.6875
CUS_0x46e6,27.0,32.75,21.0,140.5625,140.5,137.5625
CUS_0x46e8,24.375,40.125,31.0,154.40625,160.0,157.71875
CUS_0x46ea,28.0,46.25,39.0,180.1875,187.5,185.6875
CUS_0x46eb,24.25,38.0,15.0,138.375,139.5,133.75
CUS_0x46ef,31.25,54.375,34.0,198.78125,205.25,200.15625
CUS_0x46f7,25.625,36.125,31.0,150.53125,154.5,153.21875
CUS_0x46ff,24.0,37.625,35.0,152.09375,158.25,157.59375
CUS_0x470c,21.625,28.75,37.0,132.125,137.75,139.8125
CUS_0x470d,25.5,41.375,22.0,152.65625,155.75,150.90625
CUS_0x470e,27.5,41.875,31.0,165.28125,169.75,167.03125
CUS_0x4711,25.0,29.5,17.0,126.875,126.0,122.875
CUS_0x4712,24.0,54.25,47.0,190.1875,203.50000000000003,201.6875
CUS_0x4715,24.5,39.125,32.0,153.71875,159.25,157.46875
CUS_0x4716,25.0,35.0,33.0,148.5,153.0,152.5
CUS_0x4717,23.5,50.375,39.0,176.15625,186.75,183.90625
CUS_0x4718,32.0,41.375,34.0,177.90625,180.75,178.90625
CUS_0x471c,21.0,34.875,28.0,134.53125,139.75,138.03125
CUS_0x471f,24.625,44.5,28.0,160.4375,166.25,162.125
CUS_0x4721,24.875,36.5,24.0,144.0625,146.75,143.625
CUS_0x4722,26.75,35.75,33.0,154.1875,158.0,157.3125
CUS_0x4728,24.0,36.0,23.0,140.25,143.0,139.75
CUS_0x472b,25.375,40.125,35.0,159.90625,166.0,164.71875
CUS_0x472e,20.875,35.875,27.0,135.21875,140.5,138.28125
CUS_0x4732,24.125,42.5,47.0,169.9375,180.25,181.375
CUS_0x4734,21.875,34.5,22.0,131.5625,134.75,131.625
CUS_0x473a,25.25,54.125,43.0,190.09375,201.75000000000003,198.96875
CUS_0x473f,27.125,51.75,47.0,193.625,204.75000000000003,203.5625
CUS_0x474,21.75,44.375,44.0,165.03125,176.25,176.15625
CUS_0x4750,29.375,30.5,21.0,142.5625,140.75,138.375
CUS_0x475f,24.0,55.25,47.0,191.9375,205.5,203.4375
CUS_0x4767,25.25,44.75,35.0,167.6875,175.00000000000003,172.5625
CUS_0x4768,24.75,38.375,37.0,156.78125,163.25,162.90625
CUS_0x476c,25.0,56.125,46.0,195.21875,208.25,205.71875
CUS_0x476d,22.75,30.875,26.0,130.40625,133.25,132.03125
CUS_0x4771,39.875,34.875,32.0,184.71875,181.5,180.78125
CUS_0x4775,33.375,54.375,46.0,213.09375,221.5,219.40625
CUS_0x4778,23.625,40.5,38.0,158.4375,166.25,165.625
CUS_0x4779,21.25,41.875,31.0,149.65624999999997,157.25,154.53125
CUS_0x477b,25.875,44.0,39.0,170.9375,178.75,177.5
CUS_0x477c,23.875,29.875,19.0,126.21875,126.5,123.78125
CUS_0x477d,26.75,46.25,32.0,171.8125,178.0,174.4375
CUS_0x478,24.375,62.25,47.0,205.125,220.25,216.4375
CUS_0x4781,21.625,53.125,46.0,181.53125,195.5,193.71875
CUS_0x479,25.375,37.375,36.0,155.84375,161.5,161.15625
CUS_0x4791,20.0,32.0,22.0,122.5,126.0,123.5
CUS_0x4795,24.375,50.375,41.0,179.84375,190.5,188.15625
CUS_0x4797,23.875,41.375,44.0,165.09375,174.5,175.15625
CUS_0x4798,24.5,45.0,36.0,167.0,175.0,172.75
CUS_0x479c,23.875,49.25,38.0,174.375,184.25,181.4375
CUS_0x47a,24.75,49.625,46.0,183.21875,194.75,193.84375
CUS_0x47a5,26.875,51.0,33.0,181.1875,188.75,184.25
CUS_0x47a6,21.875,29.625,37.0,134.28125,140.0,141.84375
CUS_0x47af,27.75,45.5,36.0,176.0,182.5,180.125
CUS_0x47b,24.0,37.0,20.0,139.75,142.0,137.75
CUS_0x47b2,24.25,40.5,35.0,157.75,164.5,163.125
CUS_0x47bb,26.625,48.125,39.0,180.03125,188.5,186.21875
CUS_0x47bc,25.5,50.75,47.0,187.8125,199.5,198.5625
CUS_0x47c0,25.25,57.25,45.0,197.0625,210.00000000000003,206.9375
CUS_0x47c1,24.375,30.125,17.0,126.40625,126.0,122.71875
CUS_0x47c3,24.625,44.0,48.0,174.5625,185.25,186.25
CUS_0x47c5,21.625,51.5,46.0,178.6875,192.25,190.875
CUS_0x47c8,28.875,40.25,28.0,163.625,166.25,163.1875
